 Josh Brolin,456,11.3
 Brie Larson,98,8.22
 Pom Klementieff,1,0.756
 Karen Gillan,2,8.13
 Elizabeth Olsen,349,13.3
 Donald Glover,542,18.0
 Adrianne Palicki,22,1.61
 Tom Holland,29,13.2
 Jacob Elordi,31010,1.04
 Ryan Reynolds,219,45.5
 Robert Downey Jr,214,45.0
 Courtney Henggeler,5160,0.123
 Tessa Thompson,240,4.2
 Chris Hemsworth,226,21.4
 Zoe Saldana,6,12.1
 Yvonne Strahovski,14,5.47
 Halston Sage,49,0.658
 Evan Rachel Wood,340,5.73
 Joey King,398,8.76
 Chris Evans,93,21.1
 Scarlett Johansson,35,38.8
 Morena Baccarin,137,4.88
 Chadwick Boseman,2128,8.61
 Michael B Jordan,1665,11.1
 Odette Annable,24,0.659
 Letitia Wright,13322,3.3
 Katja Herbers,1755,0.212
 Benedict Cumberbatch,255,18.3
 Tom Hardy,17,14.5
 Alden Ehrenreich,1072,2.44
 Sebastian Stan,381,6.47
 Alexandra Daddario,12,10.9
 Tom Hiddleston,260,15.1
 Amanda Seyfried,617,14.0
 Rebecca Ferguson,173,3.5
 Emilia Clarke,46,24.5
 Meghan Markle,167,108.0
 Alexander Ludwig,42,2.82
 Evangeline Lilly,395,8.61
 Pauley Perrette,715,7.21
 William Zabka,3358,0.131
 Margot Robbie,27,24.8
 Talulah Riley,1288,0.195
 Chris Pratt,11,29.3
 Rachel McAdams,121,10.8
 Clayne Crawford,777,0.46
 Parker Posey,1398,0.968
 Naomi Scott,107,3.11
 Bryce Dallas Howard,74,8.37
 Olivia Munn,187,25.3
 Jesse Plemons,1075,0.341
 Zazie Beetz,3940,0.713
 Danai Gurira,2586,3.49
 Jennifer Lawrence,41,43.5
 Rosario Dawson,48,7.72
 Alba August,87178,0.0356
 Carrie Coon,63,0.263
 Ralph Macchio,1503,2.29
 Michael C Hall,1135,1.94
 Riley Keough,809,1.71
 Charlize Theron,72,32.1
 Mary Mouser,2748,0.0917
 Cate Blanchett,138,22.1
 Paul Bettany,1119,3.28
 Dave Bautista,5,3.88
 Taron Egerton,90,4.79
 Lily James,205,4.66
 Mina Sundwall,25219,0.0504
 Christina Hendricks,52,10.2
 Shohreh Aghdashloo,100,0.351
 Ana de Armas,8,16.5
 Meg Foster,259,0.213
 Gal Gadot,15,23.3
 Blake Lively,51,30.1
 Maggie Grace,849,1.96
 Katherine Langford,9,2.37
 Michelle Williams,579,12.0
 Mackenzie Davis,73,1.13
 Dwayne Johnson,82,24.2
 Lupita Nyongo,2071,0.951
 Bar Paly,2616,0.231
 Olivia Cooke,840,0.828
 Andy Serkis,1721,2.38
 Keanu Reeves,143,16.0
 Henry Cavill,171,11.2
 Elisabeth Moss,32,2.95
 Leonardo DiCaprio,83,33.7
 Ella Purnell,1369,0.373
 Emily Blunt,180,12.8
 Brianna Hildebrand,814,1.81
 Amber Heard,109,16.4
 Dakota Fanning,300,10.1
 Hannah John-Kamen,1309,0.202
 Molly Parker,1098,0.333
 Melissa McCarthy,470,7.64
 Sylvester Stallone,94,21.5
 Eline Powell,3635,0.123
 Natalie Portman,85,72.9
 Tanner Buchanan,5911,0.0582
 Shane Black,2242,0.748
 Zach McGowan,155,0.152
 Elizabeth Debicki,3,0.75
 Cole Sprouse,56,4.99
 Taylor Russell,14112,0.135
 Hayley Atwell,136,4.27
 Luke Hemsworth,2324,0.262
 Tom Cruise,79,37.3
 John Krasinski,530,6.49
 Lee Pace,28,2.22
 Ron Howard,932,6.0
 Jessica Chastain,87,10.3
 Gabrielle Union,2556,9.58
 Adam Sandler,272,12.5
 Thandie Newton,529,6.67
 Sofia Boutella,50,5.9
 Taika Waititi,1602,1.3
 Monique Ganderton,5737,0.0546
 Angela Sarafyan,1343,0.293
 Sam Humphrey,187612,0.0314
 Elisabeth Shue,678,1.56
 Jerry OConnell,2341,0.512
 Quentin Tarantino,197,13.9
 Jason Momoa,119,9.06
 Allison Scagliotti,2262,0.238
 Anna Faris,147,9.86
 Katheryn Winnick,38,4.76
 Ross Marquand,6441,0.122
 Travis Fimmel,69,1.31
 Zac Efron,165,54.5
 Jennifer Connelly,258,8.48
 Melissa Gilbert,422,0.597
 Penlope Cruz,391,0.0231
 Jodie Comer,479,0.362
 Matilda Anna Ingrid Lutz,1259,0.05
 Cillian Murphy,183,2.59
 Rosamund Pike,308,3.71
 Toby Stephens,1002,0.339
 Debby Ryan,990,8.21
 Brad Pitt,81,51.8
 Alicia Vikander,40,10.1
 Joel Kinnaman,487,0.998
 Alice Eve,327,4.8
 Malin Akerman,23,6.48
 Johnny Depp,66,67.0
 Emily VanCamp,31,2.79
 Mark Ruffalo,1047,9.95
 Carrie Henn,68,0.0669
 Lauren Lapkus,2529,0.225
 Jordan Peele,368,2.92
 Ingrid Bols Berdal,2710,0.0153
 Alia Shawkat,942,0.556
 Kaley Cuoco,262,17.2
 Stephen Amell,290,4.82
 Shailene Woodley,95,11.3
 Hugh Jackman,228,17.5
 Vanessa Kirby,894,0.379
 Asia Kate Dillon,33,0.116
 Sydney Sweeney,10490,0.267
 Nicolas Cage,285,12.2
 Mhairi Calvey,385,0.0133
 Jennifer Aniston,166,52.9
 Abigail Spencer,505,1.75
 Gillian Jacobs,619,1.15
 Jamie Dornan,177,11.6
 Ashley Johnson,288,0.975
 Timothe Chalamet,6277,1.01
 Lindsey Shaw,116,0.251
 Natalie Dormer,220,8.44
 Will Smith,206,35.6
 Diane Lane,156,8.17
 Aubrey Plaza,103,5.51
 Alison Brie,295,7.38
 Hailee Steinfeld,105,13.6
 Lucas Lynggaard Tnnesen,221630,0.00244
 Katee Sackhoff,842,1.36
 Kaya Scodelario,201,13.2
 Daniel Brhl,1266,0.282
 Daisy Ridley,152,6.22
 Cara Delevingne,34,27.5
 Chlo Grace Moretz,123,7.11
 Mary Elizabeth Winstead,20,4.77
 Lindsey Morgan,656,0.624
 Josie Maran,196,2.56
 Bill Skarsgrd,55,1.02
 Ruby Rose,75,13.0
 Jim Carrey,354,16.1
 Christina Cole,831,0.109
 George Clooney,145,26.3
 Christian Bale,225,11.9
 Idris Elba,185,8.34
 Alex Winter,4651,0.288
 Luke Evans,157,3.8
 Alycia Debnam-Carey,443,1.99
 Marisa Tomei,423,6.07
 Mila Kunis,287,19.6
 Winston Duke,19544,0.298
 Linda Cardellini,129,1.1
 Boyd Holbrook,460,0.364
 Tom Hanks,115,21.4
 Domhnall Gleeson,221,1.52
 Elsa Pataky,370,4.42
 Lucy Hale,483,18.9
 Nora Arnezeder,459,0.18
 Kristen Stewart,303,38.4
 Audrina Patridge,304,6.84
 Candice Bergen,756,1.1
 Eve Hewson,4023,0.145
 Cameron Monaghan,320,0.977
 La Seydoux,630,0.028
 Jonathan Tucker,493,0.241
 Elodie Yung,916,0.245
 Martin Kove,6495,0.143
 Jennifer Morrison,102,5.94
 Jeffrey Dean Morgan,234,4.42
 Bella Thorne,122,20.1
 Alexis Bledel,88,5.72
 Clint Eastwood,189,17.5
 Logan Browning,61,0.266
 Emily Ratajkowski,607,27.8
 Jennifer Jason Leigh,420,1.65
 Gustaf Skarsgrd,941,0.118
 Jason Bateman,923,3.23
 Britt Robertson,10,1.92
 Dakota Johnson,158,15.9
 Carla Gugino,213,6.17
 Cobie Smulders,274,4.65
 Jeremy Renner,760,8.09
 Clive Owen,1244,5.71
 Dylan OBrien,448,0.729
 Gerard Butler,408,10.6
 Charlie Hunnam,7,6.81
 Lochlyn Munro,1190,0.176
 Amy Adams,170,20.0
 Jake Gyllenhaal,215,13.6
 Miley Cyrus,596,77.0
 Pablo Schreiber,135,0.293
 Samuel L Jackson,438,35.6
 Michelle Monaghan,108,5.06
 Mae Whitman,289,0.651
 Denzel Washington,331,10.8
 Anna Kendrick,190,14.2
 Stephanie Beatriz,653,0.51
 Keira Knightley,114,16.6
 Mary Elizabeth Ellis,772,0.088
 Joseph Gordon-Levitt,658,5.37
 Julianne Hough,478,9.3
 Daniel Kaluuya,256,0.781
 Nick Robinson,273,4.95
 Max Minghella,110,0.258
 Qorianka Kilcher,4929,0.016
 Bruce Willis,232,15.0
 Chris Pine,30,8.5
 Bradley Cooper,134,14.6
 Jenna Fischer,622,2.18
 Timothy Olyphant,496,1.76
 Amanda Crew,222,0.511
 Kate Beckinsale,104,17.4
 Gemma Chan,537,0.24
 Emma Stone,89,25.8
 Matt Damon,229,15.5
 Lili Reinhart,224,4.44
 Vin Diesel,65,18.4
 Laura Haddock,19,0.367
 Nina Dobrev,71,17.2
 Christopher Meloni,1278,0.612
 Rosa Salazar,2150,0.277
 Sarah Shahi,853,3.75
 Steven Spielberg,394,19.0
 Eva Green,160,16.5
 Daniela Ruah,2347,0.712
 Xolo Mariduea,13663,0.0132
 Ben Affleck,245,22.5
 Gemma Arterton,199,7.93
 Michael Shannon,1132,2.92
 Paul Rudd,666,6.61
 Doug Jones,1663,2.41
 Kerry Condon,1965,0.135
 Allisyn Ashley Arm,7726,0.0518
 Stan Lee,1036,16.8
 Melissa Fumero,1129,0.253
 Saoirse Ronan,113,7.54
 Holly Valance,378,0.615
 Ryan Gosling,86,19.1
 Amy Schumer,130,9.46
 Jimmi Simpson,1360,0.284
 Minka Kelly,1304,3.94
 Peter Dinklage,886,3.77
 Priyanka Chopra,149,44.9
 Kate McKinnon,326,2.34
 Jackie Sandler,1063,0.068
 Nathan Fillion,690,3.17
 Teresa Palmer,67,4.77
 Bojana Novakovic,2933,0.299
 Lily Collins,528,10.9
 Sam Heughan,248,3.74
 Wes Anderson,892,8.0
 Gary Oldman,532,8.15
 Elle Fanning,283,8.78
 Marie Avgeropoulos,315,0.674
 Lacey Chabert,321,2.62
 Jason Statham,210,13.3
 Tina Majorino,845,0.141
 Tricia Helfer,543,1.52
 Wallis Day,24549,0.0585
 Jared Leto,91,17.0
 Michelle Ryan,2058,0.44
 Melissa Benoist,161,4.98
 Tye Sheridan,1877,1.07
 Allison Mack,3192,5.14
 Maggie Siff,198,0.487
 Frank Dillane,2101,0.168
 Emmy Rossum,164,7.46
 Molly Ringwald,230,2.64
 Sandra Bullock,433,33.3
 Zo Kravitz,162,2.73
 Karl Urban,555,1.75
 Anthony Carrigan,6916,0.0561
 Jon Favreau,1294,6.4
 Rose McIver,208,0.543
 Adam Driver,485,5.73
 Amanda Abbington,4997,1.06
 Jessie Buckley,3663,0.0759
 Jaimie Alexander,280,1.98
 Matthew McConaughey,133,20.7
 Adria Arjona,1171,0.207
 Dawn Olivieri,4933,0.305
 Brooke Hogan,10073,5.34
 Arnold Schwarzenegger,34,24.9
 Annabelle Wallis,146,0.819
 Megan Fox,477,41.7
 Noomi Rapace,127,2.31
 Paula Patton,384,4.09
 Anne Hathaway,319,32.8
 Rose Byrne,379,6.13
 Martha Higareda,2386,0.501
 Hugo Weaving,780,1.68
 Rachel Weisz,337,10.4
 Camren Bicondova,717,0.768
 Luke Goss,3076,0.224
 Sam Claflin,270,3.66
 Kirsten Dunst,144,11.5
 Angelina Jolie,169,72.1
 James Spader,464,1.59
 Mark Wahlberg,223,16.2
 Danielle Fishel,2922,0.678
 Martin Freeman,1269,6.56
 Eliza Taylor,451,1.21
 Krysten Ritter,182,2.71
 Lauren German,396,0.53
 Chai Hansen,4089,0.0273
 Bailee Madison,392,1.45
 Frances Fisher,141,0.442
 Dan Stevens,124,3.62
 Julie Gonzalo,2865,0.173
 Benicio Del Toro,549,5.32
 David Tennant,721,7.75
 Lucy Punch,1976,0.184
 Michelle Pfeiffer,163,8.4
 Liam Neeson,307,10.4
 Dove Cameron,249,8.65
 Salma Hayek,424,22.3
 Elizabeth Banks,373,8.4
 Diane Kruger,661,15.9
 Alicia Silverstone,435,18.2
 Imogen Poots,466,1.45
 Nicole Kidman,227,31.7
 Kylie Bunbury,3000,0.155
 Monica Bellucci,387,11.9
 James Franco,251,17.2
 Woody Harrelson,907,9.09
 Sarah Goldberg,20699,0.0784
 Harrison Ford,126,15.6
 Annie Potts,2707,0.239
 Zachary Levi,744,1.92
 Olivia Culpo,1774,3.5
 Ben Barnes,2164,2.16
 Justin Theroux,231,5.26
 Jenna Elfman,1634,0.588
 Zoey Deutch,96,4.02
 Jane Fonda,776,11.6
 Billy Magnussen,4422,0.178
 Aaron Taylor-Johnson,139,1.51
 Angela Bassett,2889,5.65
 Sabrina Carpenter,524,7.08
 Katy Mixon,484,0.475
 James Marsden,737,4.77
 Mark Hamill,380,8.16
 Robert De Niro,247,23.0
 Portia de Rossi,1175,4.67
 Mel Gibson,301,23.3
 Ana Mulvoy Ten,266,0.0627
 James McAvoy,80,7.27
 Christina Ricci,584,7.64
 Heather Graham,704,9.52
 Dylan Minnette,13,1.11
 Gwyneth Paltrow,1019,23.3
 Jennifer Esposito,940,0.505
 Annette Bening,2121,1.85
 Millie Bobby Brown,77,10.4
 Tom Welling,1574,2.99
 Mary-Louise Parker,242,1.9
 Stacey Oristano,1658,0.0178
 Hannah Arterton,9859,0.0741
 Zooey Deschanel,454,11.3
 Mads Mikkelsen,360,3.51
 Sterling K Brown,2296,1.31
 Angela Bundalovic,636274,0.0151
 Joel Edgerton,767,4.55
 Sophie Turner,355,9.58
 Keri Russell,697,4.89
 Alexander Skarsgrd,125,4.02
 Olivia Wilde,361,14.8
 Steve Carell,590,8.2
 Christopher Judge,5168,0.186
 Kristen Bell,322,15.8
 Al Pacino,352,11.6
 KJ Apa,268,1.72
 TJ Miller,695,1.69
 Marion Cotillard,316,10.1
 Kate Mara,153,6.81
 Vera Farmiga,828,2.89
 Kurt Russell,36,4.65
 Kaitlyn Dever,504,0.212
 Eiza Gonzlez,953,3.75
 Ben Mendelsohn,943,1.66
 Emily Bett Rickards,106,2.09
 Felicity Jones,117,3.29
 Wil Wheaton,1477,1.69
 Odeya Rush,43,0.483
 Robin Wright,99,6.39
 Ariana Greenblatt,11865,0.0562
 Winona Ryder,338,9.55
 Jaime Murray,499,0.609
 Emma Watson,64,47.3
 Sally Hawkins,2412,1.36
 Michael Fassbender,60,10.1
 Joaquin Phoenix,771,7.71
 Eugenio Derbez,1803,4.58
 Scheana Marie,546,0.234
 Geena Davis,1144,2.22
 Rodrigo Santoro,1462,0.769
 Sean Young,142,0.931
 Rene Zellweger,175,0.0633
 Mdchen Amick,76,0.319
 Emmanuelle Chriqui,692,3.39
 Michelle Trachtenberg,627,6.09
 Ed Harris,1579,3.77
 Chloe Bennet,606,2.55
 January Jones,348,4.46
 Sara Rue,1476,0.327
 Ajiona Alexus,358,0.134
 Tom Ellis,497,1.53
 Sam Worthington,339,1.6
 Daniel Craig,548,11.0
 Anthony Hopkins,707,10.8
 Julia Roberts,525,35.4
 Vincent Kartheiser,1137,0.251
 Emily Browning,37,4.38
 Hiro Murai,24828,0.409
 Olga Kurylenko,896,4.93
 Javier Bardem,371,5.91
 Dylan Sprouse,203,3.16
 Danielle Bisutti,5584,0.0992
 Taylor Kitsch,620,1.95
 rsula Corber,16680,0.0253
 John Travolta,646,14.9
 Julia Stiles,374,8.22
 Lizzy Caplan,325,4.07
 Joel Courtney,8449,0.229
 Laurie Metcalf,2015,1.13
 Walton Goggins,929,0.909
 John Rhys-Davies,2194,0.429
 Judy Greer,642,1.27
 Jacob Tremblay,1587,0.575
 Rose Leslie,291,3.07
 Katherine Waterston,18,0.631
 Jessica Biel,429,17.5
 Hannah Kepple,10487,0.0182
 Armie Hammer,586,4.21
 Jenny Slate,150,0.843
 Mayim Bialik,444,1.81
 Molly Ephraim,571,0.444
 Matt Czuchry,1204,0.24
 Milo Ventimiglia,336,2.32
 Ellie Kemper,562,1.76
 Zoe McLellan,3312,0.134
 Madison Iseman,6352,0.116
 Brendan Fraser,244,2.34
 Selma Blair,1183,4.68
 Danielle Panabaker,186,2.26
 Stormy Daniels,8794,22.6
 Tilda Swinton,539,6.08
 Malina Weissman,1513,0.145
 Inbar Lavi,296,0.144
 Edward Norton,786,5.83
 Claire Danes,625,8.35
 Claire Foy,833,2.11
 Allison Williams,25,3.05
 Kevin Costner,559,8.79
 Andy Samberg,1206,2.54
 Julie Bowen,803,2.51
 Gina Carano,538,2.47
 Sarah Drew,1960,0.536
 Juno Temple,643,2.19
 Joonas Suotamo,11225,0.264
 Sharon Horgan,1858,0.127
 Elias Koteas,2510,0.276
 Ewan McGregor,159,10.8
 Jennifer Love Hewitt,305,9.99
 Anna Walton,4398,0.0615
 Daniel Radcliffe,492,14.0
 Chris Diamantopoulos,533,0.145
 Kristen Wiig,455,6.81
 Liv Tyler,679,9.34
 Phoebe Waller-Bridge,4795,0.369
 Matt Lanter,1636,0.725
 Cote de Pablo,1222,8.28
 Luciane Buchanan,49794,0.0362
 Bill Hader,2175,3.46
 Meryl Streep,665,17.1
 Reese Witherspoon,218,31.6
 Sam Elliott,763,1.61
 Katie Cassidy,386,4.22
 Connie Nielsen,409,0.792
 Ralph Fiennes,567,5.2
 Joseph Fiennes,200,0.759
 Milla Jovovich,286,10.9
 Gina Philips,818,0.0559
 Will Ferrell,581,15.2
 Andrea Anders,752,0.0805
 Duane Henry,6920,0.077
 Jane Levy,265,0.715
 Martin Scorsese,519,9.96
 Maria Bello,903,1.94
 Mikkel Boe Flsgaard,19248,0.0461
 Anya Taylor-Joy,39,0.923
 Cameron Diaz,574,18.2
 Maggie Q,397,4.42
 Julie Benz,193,1.19
 Jack Black,1272,17.3
 Keala Settle,57536,0.778
 Haley Bennett,92,0.921
 Brittany Snow,674,4.81
 Kate Winslet,615,18.9
 Tim Kang,1603,0.112
 Andrew Garfield,534,8.4
 Traci Lords,910,5.97
 Eddie Murphy,1150,10.2
 Isla Fisher,541,7.35
 Kyle Chandler,1662,0.7
 Laura Dern,727,4.2
 Mackenzie Foy,1106,0.873
 Ellen Page,676,8.11
 Ethan Hawke,900,5.59
 Sam Rockwell,832,1.9
 Laetitia Casta,1340,3.26
 Tobias Menzies,1100,0.304
 Stephanie Corneliussen,2084,0.122
 Jennifer Grey,356,1.29
 Chad Michael Murray,994,5.2
 Dichen Lachman,2089,0.14
 Thomas Brodie-Sangster,750,1.79
 Richard Armitage,611,2.71
 Mark Strong,790,1.21
 Emma Roberts,375,11.9
 Breckin Meyer,915,0.203
 Abigail Breslin,195,3.37
 Freddie Highmore,577,1.14
 James Pickens Jr,6431,0.209
 Viggo Mortensen,685,4.11
 Ann Dowd,1237,0.227
 Albert Finney,1489,0.658
 Kenneth Branagh,641,2.99
 Molly Gordon,7603,0.0909
 Carey Mulligan,1008,5.93
 Rebecca Hall,512,1.6
 Sarah Hyland,243,6.82
 Jennifer Carpenter,1037,1.06
 Wendi McLendon-Covey,575,0.32
 Thomas Jane,1105,0.843
 Lena Headey,313,5.72
 Ezra Miller,346,4.06
 Mark Harmon,1791,3.39
 Lynn Collins,924,1.89
 Melissa Rauch,462,1.32
 Ariel Winter,140,6.85
 Skeet Ulrich,400,0.304
 Shia LaBeouf,705,17.0
 Jack Nicholson,547,14.0
 Tyler Hoechlin,857,3.52
 Mary Steenburgen,1236,1.54
 Laura Prepon,254,4.84
 Sean Connery,564,8.23
 Courteney Cox,637,7.86
 Italia Ricci,415,0.241
 Brian Steele,11150,0.108
 Katherine McNamara,673,2.87
 Lakeith Stanfield,700,0.589
 Jude Law,281,10.9
 Katherine Heigl,585,8.54
 Paul Anderson,1792,1.09
 Jennifer Garner,985,15.7
 Terry Gilliam,2449,4.34
 Rachael Taylor,506,0.95
 Abbie Cornish,808,1.75
 AnnaSophia Robb,563,4.75
 Uma Thurman,967,11.3
 Channing Tatum,417,19.9
 Chelsea Peretti,1568,0.31
 Mike Myers,1295,2.41
 Tiffany Haddish,2211,7.78
 Lucy Lawless,1085,3.27
 Andrea Riseborough,972,0.607
 Izabela Vidovic,6492,0.0694
 Jessica Par,1310,0.369
 Bryan Cranston,365,9.18
 Rachel Nichols,854,1.8
 Sofa Vergara,701,16.1
 Simon Pegg,650,13.1
 Sherilyn Fenn,207,0.681
 Gabriel Macht,1089,2.31
 Mary-Kate Olsen,2008,6.69
 Tristin Mays,1070,0.162
 Rachel Keller,649,0.251
 Luke Benward,2248,0.211
 Neil Jackson,9467,0.124
 Taylor Schilling,401,1.99
 Rashida Jones,364,2.89
 Kat Dennings,655,6.62
 Vincent DOnofrio,453,0.0499
 Toby Kebbell,330,0.378
 Drew Barrymore,798,32.3
 Jonathan Rhys Meyers,452,2.77
 Leslie Bibb,576,0.675
 Gina Gershon,1527,1.72
 Jeff Goldblum,725,6.85
 Lauren Holly,1337,1.02
 Martin Starr,436,0.282
 Michael Cera,1448,2.76
 Arielle Kebbel,640,0.798
 Helen Mirren,928,14.8
 Samara Weaving,7157,0.251
 Antonio Banderas,1957,14.8
 Michael Rooker,16,0.816
 Jessica Alba,550,38.0
 Rose McGowan,824,9.83
 Lena Waithe,4964,1.78
 Jenny Wade,8308,0.0595
 Piper Perabo,868,1.32
 Jemaine Clement,314,0.554
 Raquel Welch,495,6.48
 Vinessa Shaw,3011,0.203
 Grace Gummer,237,0.171
 Jordana Brewster,526,5.46
 Jackie Chan,754,25.4
 Eva Longoria,1655,33.6
 Ta Leoni,749,0.0171
 Russell Crowe,605,12.2
 Matt Bomer,486,6.48
 Matthew Goode,1125,0.709
 Kevin Spacey,540,13.9
 Madeline Brewer,471,0.258
 Phoebe Cates,708,2.36
 Steve Zahn,2225,0.462
 Ilfenesh Hadera,421,1.5
 Elisha Cuthbert,437,7.93
 Shannon Woodward,1591,0.177
 Sarah Jessica Parker,1738,15.5
 Ryan Coogler,7147,1.34
 Sophia Bush,557,8.1
 James Cameron,631,9.26
 Rooney Mara,239,5.16
 Rick Moranis,2054,0.508
 Chlo Sevigny,841,0.0151
 Bella Dayne,6215,0.0419
 Ally Ioannides,1430,0.026
 Helena Bonham Carter,654,15.4
 Lucy Liu,773,7.67
 Giancarlo Esposito,852,0.612
 Sarah Snook,2079,0.238
 Haley Joel Osment,332,0.578
 Jon Hamm,691,5.51
 Ron Perlman,573,2.39
 Michael J Fox,1166,6.59
 Catherine Zeta-Jones,623,7.46
 Daniel Day-Lewis,480,3.6
 Kelly Reilly,1034,0.496
 Rachel Roberts,6029,0.246
 Selena Gomez,446,97.0
 Rachel Boston,588,0.14
 Nathalie Emmanuel,335,1.71
 Gillian Anderson,204,9.22
 Isabela Moner,1101,3.36
 Lauren Cohan,556,5.57
 Eliza Dushku,58,6.02
 Frances McDormand,2162,4.1
 Maika Monroe,632,0.353
 Colton Haynes,1481,5.12
 Guy Ritchie,53,3.05
 Hayden Christensen,279,2.69
 Anna-Louise Plowman,944,0.0345
 Marton Csokas,449,0.244
 Ryan Hurst,425,0.276
 Vanessa Hudgens,580,33.9
 Lindsay Lohan,795,34.6
 Rachel Brosnahan,1479,1.65
 Alexa PenaVega,963,0.237
 Wallace Shawn,3641,0.338
 Natalie Martinez,1160,0.978
 Amy Jackson,11499,7.61
 Melanie Lynskey,746,0.624
 Michael Stuhlbarg,769,0.455
 Leslie Hope,1124,0.127
 Annie Wersching,1392,0.215
 Fairuza Balk,815,0.298
 Goldie Hawn,21,6.93
 Morgan Freeman,500,20.0
 Alan Cumming,2075,1.26
 Mickey Rourke,748,4.9
 Ellen Pompeo,867,4.86
 Jessica Parker Kennedy,1197,1.14
 Annalisa Cochrane,9973,0.0115
 James Brolin,2483,1.07
